병원명,시도,시군구,읍면동
이오균치과의원,경상북도,포항시,북구
베스트치과의원,경상북도,포항시,남구
참예쁜 e 치과의원,경상북도,포항시,남구
서울굿모닝치과의원,경상북도,포항시,북구
오희영치과의원,경상북도,포항시,남구
조이치과의원,경상북도,포항시,남구
이동연합치과의원,경상북도,포항시,남구
삼성탑치과의원,경상북도,포항시,북구
포항 이살림치과의원,경상북도,포항시,남구
연세이로운치과의원,경상북도,포항시,북구
더좋은치과의원,경상북도,포항시,남구
명성치과의원,경상북도,포항시,남구
승리치과의원,경상북도,포항시,남구
유강스마일치과의원,경상북도,포항시,남구
제일치과의원,경상북도,포항시,북구
새론치과의원,경상북도,포항시,남구
라온치과의원,경상북도,포항시,북구
박진영치과의원,경상북도,포항시,북구
이동준치과의원,경상북도,포항시,북구
좋은하루 치과의원,경상북도,포항시,북구
예스교정과치과의원,경상북도,포항시,북구
양덕부부치과의원,경상북도,포항시,북구
한마음치과의원,경상북도,포항시,북구
연세프라임치과의원,경상북도,포항시,북구
예사랑치과의원,경상북도,포항시,남구
효자효치과의원,경상북도,포항시,남구
한사랑치과의원,경상북도,포항시,남구
제니스원치과의원,경상북도,포항시,북구
행복한치과의원,경상북도,포항시,북구
유디포항치과의원,경상북도,포항시,북구
서울 봄 치과의원,경상북도,포항시,남구
김대수치과의원,경상북도,포항시,남구
강남탑치과의원,경상북도,포항시,남구
아름다운치과의원,경상북도,포항시,북구
양덕오치과의원,경상북도,포항시,북구
오복치과의원,경상북도,포항시,남구
서울부부치과의원,경상북도,포항시,남구
장성치과의원,경상북도,포항시,북구
서울바른치과의원,경상북도,포항시,북구
이혁우미소지움치과의원,경상북도,포항시,북구
디자인치과의원,경상북도,포항시,남구
포도나무치과의원,경상북도,포항시,북구
참조은치과의원,경상북도,포항시,남구
램브란트치과의원,경상북도,포항시,남구
권진학치과의원,경상북도,포항시,남구
연일노치과의원,경상북도,포항시,남구
김영진치과의원,경상북도,포항시,남구
크리스마스치과의원,경상북도,포항시,남구
애플치과의원,경상북도,포항시,북구
이성진치과의원,경상북도,포항시,북구
동부치과의원,경상북도,포항시,북구
아세아치과의원,경상북도,포항시,남구
유지웅치과의원,경상북도,포항시,북구
박준치과의원,경상북도,포항시,북구
연세치과의원,경상북도,포항시,북구
라인치과의원,경상북도,포항시,북구
수치과의원,경상북도,포항시,남구
문덕고운치과의원,경상북도,포항시,남구
미소담은치과의원,경상북도,포항시,북구
포항예치과의원,경상북도,포항시,북구
조준영치과의원,경상북도,포항시,북구
스마일치과의원,경상북도,포항시,남구
2080치과의원,경상북도,포항시,북구
신세계치과의원,경상북도,포항시,북구
리앤박치과의원,경상북도,포항시,북구
이튼치과의원,경상북도,포항시,남구
이상면치과의원,경상북도,포항시,북구
박진우치과의원,경상북도,포항시,북구
송도치과의원,경상북도,포항시,남구
포유치과의원,경상북도,포항시,북구
포항치과의원,경상북도,포항시,남구
예다함치과의원,경상북도,포항시,남구
화이트이치과의원,경상북도,포항시,남구
미소인치과의원,경상북도,포항시,북구
이조은치과의원,경상북도,포항시,북구
행복치과의원,경상북도,포항시,남구
모규엽치과의원,경상북도,포항시,남구
김성윤치과의원,경상북도,포항시,북구
예스치과의원,경상북도,포항시,북구
박현욱치과의원,경상북도,포항시,북구
위더스치과의원,경상북도,포항시,북구
21세기치과의원,경상북도,포항시,북구
우리들치과의원,경상북도,포항시,북구
양덕드림연합치과의원,경상북도,포항시,북구
튼튼치과의원,경상북도,포항시,남구
요하네스치과의원,경상북도,포항시,북구
이지은치과의원,경상북도,포항시,남구
착한치과의원,경상북도,포항시,남구
더원치과의원,경상북도,포항시,북구
이결치과의원,경상북도,포항시,북구
바른윤치과의원,경상북도,포항시,북구
청담에이치치과의원,경상북도,포항시,북구
연세드림치과의원,경상북도,포항시,남구
좋은이웃치과의원,경상북도,포항시,북구
초곡송치과의원,경상북도,포항시,북구
서울제이플란트치과의원,경상북도,포항시,북구
허민수치과의원,경상북도,포항시,북구
연세가이드치과의원,경상북도,포항시,북구
하나플란트치과의원,경상북도,포항시,남구
로이스치과의원,경상북도,포항시,북구
한국상치과의원,경상북도,포항시,북구
연합치과의원,경상북도,경주시,안강읍
양병석치과의원,경상북도,경주시,황성동
외동치과의원,경상북도,경주시,외동읍
김영호치과의원,경상북도,경주시,동부동
경주바른이 치과교정과 치과의원,경상북도,경주시,동부동
대학치과의원,경상북도,경주시,동부동
이근희치과의원,경상북도,경주시,황오동
큐앤에이 치과의원,경상북도,경주시,유림로
감포치과의원,경상북도,경주시,감포읍
부광치과의원,경상북도,경주시,구정동
아세아치과의원,경상북도,경주시,화랑로
현치과의원,경상북도,경주시,중앙로48번길
양남치과의원,경상북도,경주시,양남면
동산치과의원,성건동,210-1(1층),
이갑돈치과의원,경상북도,경주시,성동동
경주연합치과의원,경상북도,경주시,성동동
경주쥬니어치과의원,경상북도,경주시,용담로116번길
신세계치과의원,경상북도,경주시,동천동
정치과의원,경상북도,경주시,노서동
안치과의원,경상북도,경주시,성동동
스마일라인치과의원,경상북도,경주시,용강동
이봉훈치과의원,경상북도,경주시,성동동
대한치과의원,경상북도,경주시,건천읍
경북치과의원,경상북도,경주시,성동동
안강동산치과의원,경상북도,경주시,안강읍
경주탑치과의원,경상북도,경주시,동부동
예스치과의원,경상북도,경주시,다불로
성모치과의원,경상북도,경주시,원화로
경주엄마손소아치과의원,경상북도,경주시,황성동
삼부치과의원,경상북도,경주시,성건동
푸른치과의원,경상북도,경주시,원화로
미주치과의원,경상북도,경주시,황성로
명진치과의원,경상북도,경주시,금성로
경주밝은미소치과의원,경상북도,경주시,황성동
김형수치과의원,경상북도,경주시,안강읍
경주포레치과의원,경상북도,경주시,충효5길
닥터김치과의원,경상북도,경주시,동천동
김묘수연세치과의원,경상북도,경주시,봉황로51번길
닥터강치과의원,경상북도,경주시,안강읍
산치과의원,경상북도,경주시,산내면
이로치과의원,경상북도,경주시,용강동
손승권치과의원,경상북도,경주시,서부동
프라임치과의원,경상북도,경주시,원화로
경주본치과의원,경상북도,경주시,성건동
중앙치과의원,경상북도,경주시,외동읍
이명치과의원,경상북도,경주시,황성동
김치과의원,경상북도,경주시,용강동
박재완치과의원,경상북도,경주시,동부동
로이스치과의원,경상북도,경주시,성동동
정상규치과의원,경상북도,경주시,안강읍
미소가 있어 행복한 연합치과의원,경상북도,경주시,현곡면
이연합치과의원,경상북도,경주시,건천읍
배치과의원,경상북도,경주시,원화로
녹산치과의원,경상북도,경주시,안강읍
브이아이피(VIP)치과의원,경상북도,경주시,용강동
유플란트치과의원,경상북도,경주시,성동동
서울든든치과의원,경상북도,경주시,안강읍
뉴욕치과의원,경상북도,경주시,용강동
이편한치과의원,경상북도,경주시,황성동
서울앞선치과의원,경상북도,경주시,황성동
경북치과의원,경상북도,김천시,양금로
김천퍼스트치과의원,경상북도,김천시,부곡동
안아포치과의원,경상북도,김천시,아포읍
서울치과의원,경상북도,김천시,신음1길
율곡M치과의원,경상북도,김천시,율곡동
웨스트우드치과의원,경상북도,김천시,신음동
정치과의원,경상북도,김천시,평화동
한일플러스치과의원,경상북도,김천시,용두동
안치과의원,경상북도,김천시,김천로
이상훈치과의원,경상북도,김천시,황금동
행복한e치과의원,경상북도,김천시,성내동
문치과의원,경상북도,김천시,평화동
열린치과의원,경상북도,김천시,김천로
스마일치과의원,경상북도,김천시,부곡동
이편한연합치과의원,경상북도,김천시,부곡동
라온치과의원,경상북도,김천시,신음동
서울부부치과의원,경상북도,김천시,신음동
에이스치과의원,경상북도,김천시,혁신3로
김천우리들치과의원,경상북도,김천시,혁신3로
서울미소치과의원,경상북도,김천시,혁신4로
세종치과의원,경상북도,김천시,성내동
김현숙더좋은치과의원,경상북도,김천시,성내동
킴스치과의원,경상북도,김천시,모암동
현대PLUS치과의원,경상북도,김천시,신음동
김동인치과의원,경상북도,김천시,모암동
전형진치과의원,경상북도,김천시,모암동
